Revenue_latest,Revenue_mean,Revenue_std,Expenditure_latest,Expenditure_mean,Expenditure_std,Staff_latest,Staff_mean,Staff_std,Profit_latest,Profit_mean,Profit_std,Profit_margin_latest,Profit_margin_mean,Revenue_trend,Expenditure_trend,Staff_trend,Loss_years
0.0,270750.0,541500.0,40000.0,203031.25,135814.60920282718,0.0,0.5,0.5773502691896257,-40000.0,67718.75,558454.0451755334,0.8127885503231763,0.8127885503231763,-324900.00000000006,-66387.5,-0.3999999999999999,3
100000.0,100000.0,0.0,700000.0,640000.0,120000.0,3.0,2.75,0.5,-600000.0,-540000.0,120000.0,-6.0,-5.4,0.0,-23999.999999999993,-0.09999999999999998,4
0.0,10750.0,12473.304828045106,0.0,39550.0,46110.338681616005,0.0,1.0,1.1547005383792515,0.0,-28800.0,33650.85437251185,-2.7782608695652176,-2.6716304347826085,-8299.999999999998,-30080.0,-0.7999999999999998,2
200000.0,237500.0,110867.78913041725,838000.0,806250.0,170697.34424803843,1.0,1.0,0.0,-638000.0,-568750.0,77163.78684331142,-3.19,-2.6508333333333334,-54999.99999999999,-46899.99999999998,0.0,4
63000.0,41750.0,19015.344680897408,309300.0,245875.0,57833.28770411264,4.0,3.5,0.5773502691896257,-246300.0,-204125.0,38834.98208230993,-3.9095238095238094,-5.428021978021977,14499.999999999998,43810.00000000001,0.3999999999999999,4
50000.0,50000.0,0.0,385000.0,353000.0,36950.417228136044,4.0,2.5,1.0,-335000.0,-303000.0,36950.417228136044,-6.7,-6.06,0.0,25599.999999999993,0.5999999999999999,4
3500000.0,2750000.0,645497.2243679028,2000000.0,1461250.0,476871.3138782831,4.0,3.25,0.9574271077563381,1500000.0,1288750.0,172934.23605521262,0.42857142857142855,0.4777261904761905,199999.99999999997,126500.0,0.09999999999999998,0
50000.0,50000.0,0.0,680000.0,680000.0,0.0,1.0,1.0,0.0,-630000.0,-630000.0,0.0,-12.6,-12.6,0.0,0.0,0.0,4
2838000.0,1825500.0,773300.071123752,1323000.0,668490.0,439295.7641498493,1.0,1.0,0.0,1515000.0,1157010.0,416130.6145911401,0.5338266384778013,0.6464320408830668,493799.9999999998,256283.99999999997,0.0,0
191520.0,332430.0,103490.30679247211,117736.0,205039.0,64077.290860335226,1.0,1.0,0.0,73784.0,127391.0,39413.18363187627,0.3852548036758563,0.3834659565580618,-76523.99999999999,-47365.2,0.0,0
2580000.0,2440500.0,463542.58344478626,2392600.0,2145062.5,473298.53752679186,0.0,0.75,1.5,187400.0,295437.5,74887.46418237612,0.07263565891472869,0.12524606682850842,277339.99999999994,316034.99999999994,-0.8999999999999999,0
29600000.0,26170000.0,3611592.4465531823,25735600.0,22655200.0,3236845.8350684545,5.0,5.0,0.0,3864400.0,3514800.0,393022.84920854156,0.13055405405405404,0.13479072240501427,2515999.999999999,2285159.9999999995,0.0,0
475000.0,597500.0,245441.77856808866,247000.0,342750.0,243342.86511011576,2.0,3.5,3.0,228000.0,254750.0,38782.51324158007,0.48,0.46606556950610434,-134999.99999999997,-135599.99999999997,-1.7999999999999998,0
0.0,0.0,0.0,320000.0,226500.0,65592.1743299712,1.0,1.0,0.0,-320000.0,-226500.0,65592.1743299712,,,0.0,47399.99999999999,0.0,4
0.0,1462500.0,1689859.4616121189,0.0,1107000.0,1281291.5359121046,2.0,0.5,1.0,0.0,355500.0,436844.3658787418,0.18526315789473685,0.24163157894736842,-1184999.9999999998,-863999.9999999998,0.5999999999999999,0
0.0,0.0,0.0,120000.0,101500.0,25066.57801402763,1.0,2.0,1.1547005383792515,-120000.0,-101500.0,25066.57801402763,,,0.0,15999.999999999995,-0.7999999999999998,4
21850550.0,16092525.0,4606038.313905635,19824000.0,14710250.0,4132223.4833884127,2.0,2.0,0.0,2026550.0,1382275.0,478316.4041719665,0.09274594918663374,0.08495762418996079,3547989.9999999995,3187299.9999999995,0.0,0
0.0,1512500.0,3025000.0,0.0,1490000.0,2980000.0,2.0,1.5,1.2909944487358056,0.0,22500.0,45000.0,0.01487603305785124,0.01487603305785124,-1814999.9999999998,-1788000.0,-0.19999999999999987,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0
2087600.0,847150.0,1029566.6191817474,950800.0,475400.0,548944.6359454961,2.0,1.0,1.1547005383792515,1136800.0,371750.0,536085.2015615925,0.5445487641310596,0.4068631599287119,756379.9999999998,380319.99999999994,0.7999999999999998,0
20000.0,15250.0,4112.987559751022,287000.0,164750.0,86330.2766511649,2.0,2.0,0.0,-267000.0,-149500.0,83866.95813409872,-13.35,-9.866666666666667,3099.999999999999,37699.99999999999,0.0,4
1009090.0,661979.0,360536.85132590815,828000.0,575726.0,300346.2377723417,1.0,0.5,0.5773502691896257,181090.0,86253.0,68998.7900280384,0.1794587202330813,0.11991129308209636,274225.5999999999,222760.79999999993,0.3999999999999999,0
17520000.0,12202500.0,3987753.1267619864,14820000.0,9603500.0,3617930.2093876824,2.0,2.0,0.0,2700000.0,2599000.0,895574.6758366943,0.1541095890410959,0.217476802280206,2999999.9999999995,2522799.999999999,0.0,0
0.0,420000.0,840000.0,0.0,365750.0,731500.0,0.0,0.5,1.0,0.0,54250.0,108500.0,0.12916666666666668,0.12916666666666668,-503999.99999999977,-438899.9999999999,-0.5999999999999999,0
1000000.0,600000.0,316227.7660168379,762800.0,487475.0,236207.56881748448,4.0,3.5,0.5773502691896257,237200.0,112525.0,85965.19974191107,0.2372,0.17651190476190476,240000.0,180741.99999999997,0.3999999999999999,0
0.0,25000.0,50000.0,0.0,22500.0,45000.0,0.0,0.25,0.5,0.0,2500.0,5000.0,0.1,0.1,-29999.999999999993,-26999.999999999993,-0.29999999999999993,0
